"","scenarios","Year","Biomass","relative"
"158","scen5",119,61.0706571886426,0.000366073669225807
"159","scen6",119,71.6851465145836,0.00042969972523013
"160","scen7",119,86.1527776821529,0.000516422532390337
"161","",120,9.63017999090943,5.77258455511231e-05
"162","scen1",120,9.63017999090943,5.77258455511231e-05
"163","scen2",120,20.1386635793113,0.00012071647513159
"164","scen3",120,32.2315658212204,0.000193204529118144
"165","scen4",120,50.5767277051391,0.000303170280798911
"166","scen5",120,62.4851034213682,0.000374552233992796
"167","scen6",120,74.0282651552416,0.00044374499799619
"168","scen7",120,89.8412419138285,0.000538532162403435
"169","",121,8.95446813203054,5.36754499780885e-05
"170","scen1",121,8.95446813203054,5.36754499780885e-05
"171","scen2",121,19.746155315534,0.000118363676800329
"172","scen3",121,32.3884271381272,0.000194144797333406
"173","scen4",121,51.8493182261364,0.000310798524916285
"174","scen5",121,63.8686426481233,0.000382845533992689
"175","scen6",121,76.3899672208875,0.000457901664725985
"176","scen7",121,93.6355407507097,0.000561276193027926
"177","",122,8.326172438711,4.99092794405455e-05
"178","scen1",122,8.326172438711,4.99092794405455e-05
"179","scen2",122,19.3711477778188,0.000116115782449124
"180","scen3",122,32.5556533913545,0.000195147195717964
"181","scen4",122,53.1605790376315,0.0003186585689812
"182","scen5",122,65.2255419735325,0.000390979147379037
"183","scen6",122,78.7764712449596,0.000472207000953425
"184","scen7",122,97.5469845628934,0.000584722421613182
"185","",123,7.74196505900867,4.64073859139076e-05
"186","scen1",123,7.74196505900867,4.64073859139076e-05
"187","scen2",123,19.0113690708412,0.0001139591737366
"188","scen3",123,32.7316462685641,0.000196202143564992
"189","scen4",123,54.5109552043908,0.000326753080829561
"190","scen5",123,66.5695037169847,0.000399035209477811
"191","scen6",123,81.2024812082256,0.000486749146227674
"192","scen7",123,101.594330999557,0.000608983286468802
"193","",124,7.1987517783207,4.31512218575855e-05
"194","scen1",124,7.1987517783207,4.31512218575855e-05
"195","scen2",124,18.6649671311013,0.000111882748904363
