"","scenarios","Year","Yield","relative"
"109","scen3",115,2.24058550249742,0.165364407305619
"110","scen3",116,2.19101178841949,0.161705663715028
"111","scen3",117,2.15106332188756,0.15875730290333
"112","scen3",118,2.11918538110778,0.156404580020273
"113","scen3",119,2.09402647409856,0.15454774940997
"114","scen3",120,2.07445389317234,0.153103212595509
"115","scen3",121,2.05955752573833,0.152003799531832
"116","scen3",122,2.04860897782955,0.151195751754242
"117","scen3",123,2.04104273648629,0.150637332084979
"118","scen3",124,2.0364157760433,0.150295843411404
"119","scen3",125,2.0343848656204,0.150145953885652
"120","scen3",126,2.03465985834641,0.15016624947763
"121","scen3",127,2.03698421678759,0.150337796671684
"122","scen3",128,2.04112027066076,0.15064305442532
"123","scen3",129,2.04684198069565,0.151065340112539
"124","scen3",130,2.05393057400885,0.151588507396519
"125","scen4",100,6.54313840196058,0.482910472531763
"126","scen4",101,4.05571511871472,0.299328423779922
"127","scen4",102,3.77105285279539,0.27831918006503
"128","scen4",103,3.50637798326362,0.258785088248391
"129","scen4",104,3.26638435938894,0.241072573673549
"130","scen4",105,3.05125638328769,0.22519524597363
"131","scen4",106,2.86087645938509,0.211144426112504
"132","scen4",107,2.69480673087814,0.198887798460782
"133","scen4",108,2.55233821031494,0.188373036834242
"134","scen4",109,2.43257298684973,0.179533871726695
"135","scen4",110,2.33451465840695,0.172296764574906
"136","scen4",111,2.25715182872043,0.16658707018282
"137","scen4",112,2.19866415929154,0.162270440097062
"138","scen4",113,2.15710746066605,0.159203385155341
"139","scen4",114,2.13049665912881,0.157239398769091
"140","scen4",115,2.11690323165672,0.15623614802295
"141","scen4",116,2.11429737775589,0.156043825308483
"142","scen4",117,2.12078611948399,0.156522721083195
"143","scen4",118,2.13485170605516,0.157560819108981
"144","scen4",119,2.15524649469024,0.159066038227379
"145","scen4",120,2.18100402737742,0.16096704986997
"146","scen4",121,2.21143610288229,0.163213061960709
"147","scen4",122,2.24606017230738,0.16576846041018
"148","scen4",123,2.28456700912039,0.168610423030977
"149","scen4",124,2.32675985813481,0.17172442848269
"150","scen4",125,2.37252246078747,0.175101896406134
"151","scen4",126,2.42175160270095,0.178735209156579
"152","scen4",127,2.47433303789776,0.182615934911927
"153","scen4",128,2.53013175609068,0.186734109358785
"154","scen4",129,2.58898982356176,0.191078076340478
"155","scen4",130,2.65073046437598,0.195634789067367
"156","scen5",100,6.54313840196058,0.482910472531763
"157","scen5",101,2.95010415484463,0.217729796301888
"158","scen5",102,2.79915575781823,0.206589184983917
"159","scen5",103,2.71289329071928,0.200222660819301
"160","scen5",104,2.68482358116619,0.198151001032913
"161","scen5",105,2.70926443669596,0.199954836496553
"162","scen5",106,2.7814487841812,0.205282337645398
"163","scen5",107,2.89755792942789,0.21385166917284
"164","scen5",108,3.05470702574325,0.225449917551149
"165","scen5",109,3.25090136391129,0.239929865052244
"166","scen5",110,3.36985625571563,0.248709224356945
"167","scen5",111,3.42348206435013,0.252667029158968
"168","scen5",112,3.439211813874,0.253827949241768
"169","scen5",113,3.43139549612815,0.253251072907473
"170","scen5",114,3.41435311702391,0.251993275373521
"171","scen5",115,3.39960177878276,0.250904566059597
"172","scen5",116,3.39781780761096,0.250772901664221
"173","scen5",117,3.41714430641003,0.252199276607573
"174","scen5",118,3.46367305595992,0.255633289316936
"175","scen5",119,3.54190212561786,0.261406915774679
"176","scen5",120,3.64107004347879,0.268725915180203
"177","scen5",121,3.75270529744827,0.276965055166827
"178","scen5",122,3.86714023313139,0.285410823156133
"179","scen5",123,3.97831811571254,0.293616207256866
"180","scen5",124,4.08015016000955,0.301131830129157
"181","scen5",125,4.17011941646827,0.307771930564262
"182","scen5",126,4.24923902606469,0.31361128252498
