"","species","management","time","biomass","harvest1","profit1","BvBMSY","FvFMSY1","FvFMSYtotal"
"1125","Epinephelus striatus","BAU",13,106.623654816442,8.73099289045991,192.081843590118,0.182373707784448,6.31914893617021,6.31914893617021
"1126","Epinephelus striatus","30% MPA",13,139.360144578917,7.98815894595507,175.739496811012,0.238367614841078,4.42340425531915,4.42340425531915
"1127","Epinephelus striatus","BAU",14,101.286520989432,8.2939559348305,182.467030566271,0.173244843400186,6.31914893617021,6.31914893617021
"1128","Epinephelus striatus","30% MPA",14,135.447719350401,7.76389773638202,170.805750200404,0.231675633623757,4.42340425531915,4.42340425531915
"1129","Epinephelus striatus","BAU",15,96.2652527467529,7.88278397300459,173.421247406101,0.164656249163999,6.31914893617021,6.31914893617021
"1130","Epinephelus striatus","30% MPA",15,131.68320033672,7.54811454867641,166.058520070881,0.225236637589228,4.42340425531915,4.42340425531915
"1131","Epinephelus striatus","BAU",16,91.5383149287986,7.4957135752279,164.905698655014,0.156571090408083,6.31914893617021,6.31914893617021
"1132","Epinephelus striatus","30% MPA",16,128.059748742991,7.34041738137548,161.489182390261,0.21903892936713,4.42340425531915,4.42340425531915
"1133","Epinephelus striatus","BAU",17,87.0858314292314,7.13111716511107,156.884577632443,0.148955370181056,6.31914893617021,6.31914893617021
"1134","Epinephelus striatus","30% MPA",17,124.570896229235,7.14043546758598,157.089580286892,0.213071445229187,4.42340425531915,4.42340425531915
"1135","Epinephelus striatus","BAU",18,82.8894429077541,6.7874913682867,149.324810102307,0.141777685873729,6.31914893617021,6.31914893617021
"1136","Epinephelus striatus","30% MPA",18,121.210522024773,6.94781796317512,152.851995189853,0.207323715944668,4.42340425531915,4.42340425531915
"1137","Epinephelus striatus","BAU",19,78.9321779280011,6.4634464603967,142.195822128727,0.135009008807785,6.31914893617021,6.31914893617021
"1138","Epinephelus striatus","30% MPA",19,117.972831625057,6.76223272566781,148.769119964692,0.201785830342538,4.42340425531915,4.42340425531915
"1139","Epinephelus striatus","BAU",20,75.1983361403927,6.15769680139435,135.469329630676,0.12862248442669,6.31914893617021,6.31914893617021
"1140","Epinephelus striatus","30% MPA",20,114.852336950172,6.58336517692706,144.834033892395,0.196448401373702,4.42340425531915,4.42340425531915
"1141","Epinephelus striatus","BAU",21,71.6733822831588,5.86905215570394,129.119147425487,0.122593250990456,6.31914893617021,6.31914893617021
"1142","Epinephelus striatus","30% MPA",21,111.843837854302,6.41091724327151,141.040179351973,0.191302534483991,4.42340425531915,4.42340425531915
"1143","Epinephelus striatus","BAU",22,68.3438499098079,5.59640980884078,123.121015794497,0.116898274906943,6.31914893617021,6.31914893617021
"1144","Epinephelus striatus","30% MPA",22,108.942404884584,6.24460636720884,137.381340078595,0.186339798124161,4.42340425531915,4.42340425531915
"1145","Epinephelus striatus","BAU",23,65.1972538704138,5.33874740084703,117.452442818635,0.111516201036074,6.31914893617021,6.31914893617021
"1146","Epinephelus striatus","30% MPA",23,106.143363196153,6.08416458544192,133.851620879722,0.181552196237496,4.42340425531915,4.42340425531915
"1147","Epinephelus striatus","BAU",24,62.2220106792442,5.09511640550916,112.092560921202,0.106427216483179,6.31914893617021,6.31914893617021
"1148","Epinephelus striatus","30% MPA",24,103.442277537746,5.92933766823978,130.445428701275,0.176932142578529,4.42340425531915,4.42340425531915
"1149","Epinephelus striatus","BAU",25,59.407365994196,4.86463619193336,107.021996222534,0.101612926556692,6.31914893617021,6.31914893617021
"1150","Epinephelus striatus","30% MPA",25,100.83493822917,5.77988431566273,127.15745494458,0.172472436728305,4.42340425531915,4.42340425531915
"1151","Epinephelus striatus","BAU",26,56.7433285157488,4.64648861179006,102.222749459381,0.0970562417060596,6.31914893617021,6.31914893617021
"1152","Epinephelus striatus","30% MPA",26,98.3173480582684,5.63557540649288,123.982658942843,0.16816624168238,4.42340425531915,4.42340425531915
"1153","Epinephelus striatus","BAU",27,54.2206096860195,4.43991306150608,97.6780873531337,0.0927412743803999,6.31914893617021,6.31914893617021
"1154","Epinephelus striatus","30% MPA",27,95.885710030768,5.49619329605239,120.916252513153,0.164007062897631,4.42340425531915,4.42340425531915
"1155","Epinephelus striatus","BAU",28,51.8305686331278,4.24420197397462,93.3724434274417,0.088653244858965,6.31914893617021,6.31914893617021
"1156","Epinephelus striatus","30% MPA",28,93.5364159116814,5.3615311593937,117.953685506661,0.159988728692978,4.42340425531915,4.42340425531915
"1157","Epinephelus striatus","BAU",29,49.5651618634711,4.058696699053,89.2913273791659,0.0847783952026336,6.31914893617021,6.31914893617021
"1158","Epinephelus striatus","30% MPA",29,91.2660355017474,5.23139237662238,115.090632285692,0.156105371907342,4.42340425531915,4.42340425531915
"1159","Epinephelus striatus","BAU",30,47.4168972555181,3.88278373629483,85.4212421984862,0.0811039105629074,6.31914893617021,6.31914893617021
"1160","Epinephelus striatus","30% MPA",30,89.0713065968074,5.10558995736602,112.322979062053,0.152351412725726,4.42340425531915,4.42340425531915
"1161","Epinephelus striatus","BAU",31,45.3787919541218,3.71589128708049,81.7496083157709,0.0776178471625233,6.31914893617021,6.31914893617021
"1162","Epinephelus striatus","30% MPA",31,86.9491255820479,4.98394600163385,109.646812035945,0.148721542591207,4.42340425531915,4.42340425531915
"1163","Epinephelus striatus","BAU",32,43.4443338047835,3.55748609662026,78.2646941256457,0.0743090663309525,6.31914893617021,6.31914893617021
"1164","Epinephelus striatus","30% MPA",32,84.8965386167424,4.86629119452384,107.058406279524,0.145210709126933,4.42340425531915,4.42340425531915
"1165","Epinephelus striatus","BAU",33,41.6074460033546,3.40707055925702,74.9555523036544,0.0711671740397219,6.31914893617021,6.31914893617021
"1166","Epinephelus striatus","30% MPA",33,82.9107333685107,4.75246433242839,104.554215313425,0.141814101998043,4.42340425531915,4.42340425531915
"1167","Epinephelus striatus","BAU",34,39.8624546688411,3.26418006313043,71.8119613888694,0.0681824654375376,6.31914893617021,6.31914893617021
"1168","Epinephelus striatus","30% MPA",34,80.9890312592268,4.64231187856778,102.130861328491,0.138527139648734,4.42340425531915,4.42340425531915
"1169","Epinephelus striatus","BAU",35,38.2040590757266,3.12838055261862,68.8243721576097,0.0653458739343636,6.31914893617021,6.31914893617021
"1170","Epinephelus striatus","30% MPA",35,79.1288801875577,4.53568754584425,99.7851260085735,0.135345456854578,4.42340425531915,4.42340425531915
"1171","Epinephelus striatus","BAU",36,36.6273043079446,2.99926628907923,65.9838583597431,0.0626489244275938,6.31914893617021,6.31914893617021
"1172","Epinephelus striatus","30% MPA",36,77.3278476957363,4.43245190515968,97.513941913513,0.132264893034672,4.42340425531915,4.42340425531915
"1173","Epinephelus striatus","BAU",37,35.1275561196448,2.87645779229614,63.2820714305152,0.0600836903028199,6.31914893617021,6.31914893617021
"1174","Epinephelus striatus","30% MPA",37,75.5836145505812,4.332472017478,95.3143843845161,0.129281481272337,4.42340425531915,4.42340425531915
"1175","Epinephelus striatus","BAU",38,33.700477808525,2.75959994672738,60.7111988280024,0.0576427538769795,6.31914893617021,6.31914893617021
"1176","Epinephelus striatus","30% MPA",38,73.8939687109872,4.23562108804025,93.1836639368854,0.126391437996858,4.42340425531915,4.42340425531915
"1177","Epinephelus striatus","BAU",39,32.3420089259954,2.64836025816394,58.2639256796067,0.0553191699833001,6.31914893617021,6.31914893617021
"1178","Epinephelus striatus","30% MPA",39,72.2567996561505,4.14177814125693,91.1191191076524,0.123591153282227,4.42340425531915,4.42340425531915
"1179","Epinephelus striatus","BAU",40,31.0483456650455,2.54242724776913,55.9333994509209,0.0531064324258592,6.31914893617021,6.31914893617021
"1180","Epinephelus striatus","30% MPA",40,70.6700930506643,4.05082771491001,89.1182097280202,0.1208771817221,4.42340425531915,4.42340425531915
"1181","Epinephelus striatus","BAU",41,29.815922781601,2.44150897168942,53.7131973771672,0.0509984430570919,6.31914893617021,6.31914893617021
"1182","Epinephelus striatus","30% MPA",41,69.13192572435,3.96265957239552,87.1785105927015,0.118246233843079,4.42340425531915,4.42340425531915
"1183","Epinephelus striatus","BAU",42,28.6413969185732,2.34533165552622,51.5972964215769,0.0489894832545241,6.31914893617021,6.31914893617021
"1184","Epinephelus striatus","30% MPA",42,67.6404609462784,3.87716843182927,85.2977055002439,0.115695168021193,4.42340425531915,4.42340425531915
"1185","Epinephelus striatus","BAU",43,27.5216312138761,2.2536384339468,49.5800455468296,0.0470741875936592,6.31914893617021,6.31914893617021
"1186","Epinephelus striatus","30% MPA",43,66.1939439739042,3.79425371092208,83.4735816402858,0.113220982868947,4.42340425531915,4.42340425531915
"1187","Epinephelus striatus","BAU",44,26.4536810845602,2.16618818660277,47.656140105261,0.0452475195325474,6.31914893617021,6.31914893617021
"1188","Epinephelus striatus","30% MPA",44,64.7906978595901,3.71381928660869,81.7040243053913,0.11082081006262,4.42340425531915,4.42340425531915
"1189","Epinephelus striatus","BAU",45,25.4347810890209,2.08275446232781,45.8205981712118,0.0435047489403372,6.31914893617021,6.31914893617021
"1190","Epinephelus striatus","30% MPA",45,63.4291194980452,3.63577326848596,79.987011906691,0.108491907581632,4.42340425531915,4.42340425531915
"1191","Epinephelus striatus","BAU",46,24.4623327780783,2.0031244843103,44.0687386548266,0.041841431317239,6.31914893617021,6.31914893617021
"1192","Epinephelus striatus","30% MPA",46,62.1076758993595,3.56002778518216,78.3206112740076,0.106231653333781,4.42340425531915,4.42340425531915
"1193","Epinephelus striatus","BAU",47,23.5338934537213,1.92709822959094,42.3961610510007,0.0402533885669941,6.31914893617021,6.31914893617021
"1194","Epinephelus striatus","30% MPA",47,60.8249006733783,3.48649878284055,76.7029732224921,0.104037539141963,4.42340425531915,4.42340425531915
"1195","Epinephelus striatus","BAU",48,22.6471657615221,1.85448757682638,40.7987266901803,0.0387366911952905,6.31914893617021,6.31914893617021
"1196","Epinephelus striatus","30% MPA",48,59.5793907121501,3.41510583495632,75.132328369039,0.101907165069693,4.42340425531915,4.42340425531915
"1197","Epinephelus striatus","BAU",49,21.7999880492585,1.78511551679464,39.2725413694821,0.0372876418187349,6.31914893617021,6.31914893617021
"1198","Epinephelus striatus","30% MPA",49,58.3698030580905,3.34577196285904,73.6069831828989,0.0998382340642707,4.42340425531915,4.42340425531915
"1199","Epinephelus striatus","BAU",50,20.9903254301921,1.71881542060201,37.8139392532442,0.0359027598790957,6.31914893617021,6.31914893617021
"1200","Epinephelus striatus","30% MPA",50,57.1948519463507,3.27842346618043,72.1253162559694,0.0978285468979253,4.42340425531915,4.42340425531915
"1201","Hemiramphus brasiliensis","BAU",1,29204.2508286324,3072.86002888599,67602.9206354917,0.775126676613456,2.02590513861049,2.02590513861049
"1202","Hemiramphus brasiliensis","30% MPA",1,29204.2508286324,3072.86002888599,67602.9206354917,0.775126676613456,2.02590513861049,2.02590513861049
"1203","Hemiramphus brasiliensis","BAU",2,28025.4376151151,2948.8257563893,64874.1666405647,0.74383912282879,2.02590513861049,2.02590513861049
"1204","Hemiramphus brasiliensis","30% MPA",2,28025.4376151151,2064.17802947251,45411.9166483953,0.74383912282879,1.41813359702734,1.41813359702734
"1205","Hemiramphus brasiliensis","BAU",3,26951.1529252792,2835.7899349121,62387.3785680662,0.715325920204438,2.02590513861049,2.02590513861049
"1206","Hemiramphus brasiliensis","30% MPA",3,27835.800652196,2050.21055971132,45104.632313649,0.738805860044784,1.41813359702734,1.41813359702734
"1207","Hemiramphus brasiliensis","BAU",4,25969.6096965593,2732.51233426911,60115.2713539204,0.689274221590611,2.02590513861049,2.02590513861049
"1208","Hemiramphus brasiliensis","30% MPA",4,27656.7255697347,2037.02101184701,44814.4622606342,0.734052926153514,1.41813359702734,1.41813359702734
"1209","Hemiramphus brasiliensis","BAU",5,25070.6344727897,2637.92250731926,58034.2951610238,0.665414007485233,2.02590513861049,2.02590513861049
"1210","Hemiramphus brasiliensis","30% MPA",5,27487.5549977582,2024.56096812877,44540.3412988329,0.729562873523629,1.41813359702734,1.41813359702734
"1211","Hemiramphus brasiliensis","BAU",6,24245.4103080999,2551.09273841247,56124.0402450744,0.643511262299591,2.02590513861049,2.02590513861049
"1212","Hemiramphus brasiliensis","30% MPA",6,27327.6791252699,2012.78551370179,44281.2813014393,0.725319516813687,1.41813359702734,1.41813359702734
"1213","Hemiramphus brasiliensis","BAU",7,23486.2659844486,2471.21586493976,54366.7490286748,0.623362379860706,2.02590513861049,2.02590513861049
"1214","Hemiramphus brasiliensis","30% MPA",7,27176.5316358934,2001.65293725229,44036.3646195503,0.721307825097766,1.41813359702734,1.41813359702734
"1215","Hemiramphus brasiliensis","BAU",8,22786.5022950828,2397.58699894571,52746.9139768056,0.604789552701547,2.02590513861049,2.02590513861049
"1216","Hemiramphus brasiliensis","30% MPA",8,27033.5860484455,1991.12446147709,43804.738152496,0.71751382473853,1.41813359702734,1.41813359702734
"1217","Hemiramphus brasiliensis","BAU",9,22140.2481635481,2329.58838802609,51250.9445365739,0.587636953233627,2.02590513861049,2.02590513861049
"1218","Hemiramphus brasiliensis","30% MPA",9,26898.3524166105,1981.1640000023,43585.6080000506,0.713924511791394,1.41813359702734,1.41813359702734
"1219","Hemiramphus brasiliensis","BAU",10,21542.3409097776,2266.67681697182,49866.88997338,0.571767555820981,2.02590513861049,2.02590513861049
"1220","Hemiramphus brasiliensis","30% MPA",10,26770.3743476484,1971.73793780003,43378.2346316006,0.710527772876361,1.41813359702734,1.41813359702734
"1221","Hemiramphus brasiliensis","BAU",11,20988.2261612292,2208.3730764574,48584.2076820628,0.557060480264579,2.02590513861049,2.02590513861049
"1222","Hemiramphus brasiliensis","30% MPA",11,26649.2263050404,1962.8149325182,43181.9285154005,0.707312313585999,1.41813359702734,1.41813359702734
"1223","Hemiramphus brasiliensis","BAU",12,20473.8738258279,2154.25312174623,47393.5686784171,0.54340876159227,2.02590513861049,2.02590513861049
"1224","Hemiramphus brasiliensis","30% MPA",12,26534.5111642688,1954.36573445463,42996.0461580018,0.704267593612003,1.41813359702734,1.41813359702734
"1225","Hemiramphus brasiliensis","BAU",13,19995.7072593229,2103.94061970725,46286.6936335595,0.530717470049217,2.02590513861049,2.02590513861049
"1226","Hemiramphus brasiliensis","30% MPA",13,26425.8579946473,1946.36302318049,42819.9865099707,0.701383767871484,1.41813359702734,1.41813359702734
"1227","Hemiramphus brasiliensis","BAU",14,19550.5433206673,2057.10064146492,45256.2141122283,0.51890212007352,2.02590513861049,2.02590513861049
"1228","Hemiramphus brasiliensis","30% MPA",14,26322.9200433446,1938.78125905619,42653.1876992361,0.698651632999786,1.41813359702734,1.41813359702734
"1229","Hemiramphus brasiliensis","BAU",15,19135.5414511077,2013.43430452084,44295.5546994585,0.507887318775323,2.02590513861049,2.02590513861049
"1230","Hemiramphus brasiliensis","30% MPA",15,26225.3729005492,1931.59654808891,42495.124057956,0.696062578651095,1.41813359702734,1.41813359702734
"1231","Hemiramphus brasiliensis","BAU",16,18748.1602629108,1972.6742050361,43398.8325107942,0.497605613733425,2.02590513861049,2.02590513861049
"1232","Hemiramphus brasiliensis","30% MPA",16,26132.9128271702,1924.78651876151,42345.3034127532,0.693608543112974,1.41813359702734,1.41813359702734
"1233","Hemiramphus brasiliensis","BAU",17,18386.1204025232,1934.58051030731,42560.7712267609,0.487996507325232,2.02590513861049,2.02590513861049
"1234","Hemiramphus brasiliensis","30% MPA",17,26045.2552285976,1918.33020961926,42203.2646116237,0.69128197279757,1.41813359702734,1.41813359702734
"1235","Hemiramphus brasiliensis","BAU",18,18047.3726761092,1898.93760494804,41776.627308857,0.479005610728488,2.02590513861049,2.02590513861049
"1236","Hemiramphus brasiliensis","30% MPA",18,25962.1332599132,1912.20796653849,42068.5752638467,0.689075785221729,1.41813359702734,1.41813359702734
"1237","Hemiramphus brasiliensis","BAU",19,17730.0706047962,1865.55120316216,41042.1264695674,0.470583915494372,2.02590513861049,2.02590513861049
"1238","Hemiramphus brasiliensis","30% MPA",19,25883.2965495768,1906.40134872123,41940.829671867,0.686983335131609,1.41813359702734,1.41813359702734
"1239","Hemiramphus brasiliensis","BAU",20,17432.546721805,1834.24585473712,40353.4088042167,0.462687164436133,2.02590513861049,2.02590513861049
"1240","Hemiramphus brasiliensis","30% MPA",20,25808.5100300422,1900.8930425658,41819.6469364476,0.684998383465413,1.41813359702734,1.41813359702734
"1241","Hemiramphus brasiliensis","BAU",21,17153.2920411248,1804.86278474581,39706.9812644078,0.455275306695473,2.02590513861049,2.02590513861049
"1242","Hemiramphus brasiliensis","30% MPA",21,25737.5528650213,1895.66678265574,41704.6692184262,0.683115068881268,1.41813359702734,1.41813359702734
"1243","Hemiramphus brasiliensis","BAU",22,16890.9382230512,1777.25801701132,39099.676374249,0.448312024387921,2.02590513861049,2.02590513861049
"1244","Hemiramphus brasiliensis","30% MPA",22,25670.2174642169,1890.70727919124,41595.5601422073,0.68132788160671,1.41813359702734,1.41813359702734
"1245","Hemiramphus brasiliensis","BAU",23,16644.2420401264,1751.30073961919,38528.6162716222,0.441764320304508,2.02590513861049,2.02590513861049
"1246","Hemiramphus brasiliensis","30% MPA",23,25606.3085773288,1886.00015125932,41492.003327705,0.679631639392167,1.41813359702734,1.41813359702734
"1247","Hemiramphus brasiliensis","BAU",24,16412.0718112157,1726.87187751608,37991.1813053538,0.435602157850824,2.02590513861049,2.02590513861049
"1248","Hemiramphus brasiliensis","30% MPA",24,25545.6424599937,1881.53186540215,41393.7010388474,0.678021465373702,1.41813359702734,1.41813359702734
"1249","Hemiramphus brasiliensis","BAU",25,16193.3955243334,1703.8628427982,37484.9825415604,0.429798145808198,2.02590513861049,2.02590513861049
"1250","Hemiramphus brasiliensis","30% MPA",25,25488.0461050878,1877.28967899967,41300.3729379927,0.676492767670575,1.41813359702734,1.41813359702734
"1251","Hemiramphus brasiliensis","BAU",26,15987.2704125579,1682.17443789299,37007.8376336458,0.424327261662097,2.02590513861049,2.02590513861049
"1252","Hemiramphus brasiliensis","30% MPA",26,25433.3565334927,1873.26158803181,41211.7549366997,0.675041220561058,1.41813359702734,1.41813359702734
"1253","Hemiramphus brasiliensis","BAU",27,15792.8337836361,1661.71589065373,36557.749594382,0.419166608205434,2.02590513861049,2.02590513861049
"1254","Hemiramphus brasiliensis","30% MPA",27,25381.4201390268,1869.43627883026,41127.5981342657,0.673662747095882,1.41813359702734,1.41813359702734
"1255","Hemiramphus brasiliensis","BAU",28,15609.2949340705,1642.40400356279,36132.8880783813,0.414295198925735,2.02590513861049,2.02590513861049
"1256","Hemiramphus brasiliensis","30% MPA",28,25332.0920827752,1865.80308346862,41047.6678363096,0.672353503022802,1.41813359702734,1.41813359702734
"1257","Hemiramphus brasiliensis","BAU",29,15435.9280036829,1624.16240189169,35731.5728416172,0.40969376835405,2.02590513861049,2.02590513861049
"1258","Hemiramphus brasiliensis","30% MPA",29,25285.235732524,1862.35193847463,40971.7426464418,0.671109861908309,1.41813359702734,1.41813359702734
"1259","Hemiramphus brasiliensis","BAU",30,15272.065647766,1606.92086788724,35352.2590935194,0.40534460411391,2.02590513861049,2.02590513861049
"1260","Hemiramphus brasiliensis","30% MPA",30,25240.7221434283,1859.07334657943,40899.6136247474,0.669928401353735,1.41813359702734,1.41813359702734
"1261","Hemiramphus brasiliensis","BAU",31,15117.0934216652,1590.61474991946,34993.5244982281,0.40123139787932,2.02590513861049,2.02590513861049
"1262","Hemiramphus brasiliensis","30% MPA",31,25198.4295764159,1855.95834124621,40831.0835074166,0.66880589021294,1.41813359702734,1.41813359702734
"1263","Hemiramphus brasiliensis","BAU",32,14970.4447875813,1575.1844370992,34654.0576161824,0.397339112847447,2.02590513861049,2.02590513861049
"1264","Hemiramphus brasiliensis","30% MPA",32,25158.2430511674,1852.9984537455,40765.9659824011,0.667739276727687,1.41813359702734,1.41813359702734
"1265","Hemiramphus brasiliensis","BAU",33,14831.5966660062,1560.574891202,34332.647606444,0.393653865666751,2.02590513861049,2.02590513861049
"1266","Hemiramphus brasiliensis","30% MPA",33,25120.0539308094,1850.18568256631,40704.0850164589,0.666725677504765,1.41813359702734,1.41813359702734
"1267","Hemiramphus brasiliensis","BAU",34,14700.0654649043,1546.73522886008,34028.1750349217,0.390162821045224,2.02590513861049,2.02590513861049
"1268","Hemiramphus brasiliensis","30% MPA",34,25083.7595357303,1847.51246497221,40645.2742293886,0.665762367266047,1.41813359702734,1.41813359702734
"1269","Hemiramphus brasiliensis","BAU",35,14575.4035288371,1533.6183479405,33739.603654691,0.386854097504564,2.02590513861049,2.02590513861049
"1270","Hemiramphus brasiliensis","30% MPA",35,25049.2627841656,1844.97165052906,40589.3763116393,0.66484676930905,1.41813359702734,1.41813359702734
"1271","Hemiramphus brasiliensis","BAU",36,14457.1959579643,1521.18059284183,33465.9730425202,0.383716682951497,2.02590513861049,2.02590513861049
"1272","Hemiramphus brasiliensis","30% MPA",36,25016.4718574152,1842.55647644708,40536.2424818358,0.663976446621294,1.41813359702734,1.41813359702734
"1273","Hemiramphus brasiliensis","BAU",37,14345.0577534665,1509.3814541365,33206.391991003,0.380740358912788,2.02590513861049,2.02590513861049
"1274","Hemiramphus brasiliensis","30% MPA",37,24985.2998877522,1840.26054459412,40485.7319810706,0.663149093596893,1.41813359702734,1.41813359702734
"1275","Hemiramphus brasiliensis","BAU",38,14238.6312515819,1498.18329858118,32960.0325687861,0.377915632430554,2.02590513861049,2.02590513861049
"1276","Hemiramphus brasiliensis","30% MPA",38,24955.6646672525,1838.07780004989,40437.7116010975,0.662362528308456,1.41813359702734,1.41813359702734
"1277","Hemiramphus brasiliensis","BAU",39,14137.5838133026,1487.55112602755,32726.124772606,0.375233674743184,2.02590513861049,2.02590513861049
"1278","Hemiramphus brasiliensis","30% MPA",39,24927.488375936,1836.00251108254,40392.055243816,0.661614685291504,1.41813359702734,1.41813359702734
"1279","Hemiramphus brasiliensis","BAU",40,14041.6057409457,1477.45235020461,32503.9517045015,0.372686265987852,2.02590513861049,2.02590513861049
"1280","Hemiramphus brasiliensis","30% MPA",40,24900.697327747,1834.02925043921,40348.6435096626,0.660903608802416,1.41813359702734,1.41813359702734
"1281","Hemiramphus brasiliensis","BAU",41,13950.4083964035,1467.85660072182,32292.8452158801,0.37026574525593,2.02590513861049,2.02590513861049
"1282","Hemiramphus brasiliensis","30% MPA",41,24875.2217330339,1832.15287785168,40307.3633127369,0.66022744651424,1.41813359702734,1.41813359702734
"1283","Hemiramphus brasiliensis","BAU",42,13863.722498983,1458.73554396832,32092.181967303,0.367964965414972,2.02590513861049,2.02590513861049
"1284","Hemiramphus brasiliensis","30% MPA",42,24850.9954762981,1830.36852366684,40268.1075206705,0.659584443617827,1.41813359702734,1.41813359702734
"1285","Hemiramphus brasiliensis","BAU",43,13781.2965834257,1450.06272086641,31901.3798590611,0.36577725218214,2.02590513861049,2.02590513861049
"1286","Hemiramphus brasiliensis","30% MPA",43,24827.9559080918,1828.67157351915,40230.7746174213,0.65897293729845,1.41813359702734,1.41813359702734
"1287","Hemiramphus brasiliensis","BAU",44,13702.895601028,1441.81339968201,31719.8947930041,0.363696366995741,2.02590513861049,2.02590513861049
"1288","Hemiramphus brasiliensis","30% MPA",44,24806.0436500336,1827.05765396931,40195.2683873248,0.658391351560626,1.41813359702734,1.41813359702734
"1289","Hemiramphus brasiliensis","BAU",45,13628.2996488028,1433.96444230746,31547.2177307642,0.361716473285185,2.02590513861049,2.02590513861049
"1290","Hemiramphus brasiliensis","30% MPA",45,24785.2024120003,1825.52261903976,40161.4976188746,0.657838192376094,1.41813359702734,1.41813359702734
"1291","Hemiramphus brasiliensis","BAU",46,13557.3028133836,1426.49418261762,31382.8720175876,0.359832105786374,2.02590513861049,2.02590513861049
"1292","Hemiramphus brasiliensis","30% MPA",46,24765.3788206283,1824.06253758314,40129.3758268291,0.65731204313197,1.41813359702734,1.41813359702734
"1293","Hemiramphus brasiliensis","BAU",47,13489.7121179052,1419.38231566103,31226.4109445427,0.358038142590278,2.02590513861049,2.02590513861049
"1294","Hemiramphus brasiliensis","30% MPA",47,24746.5222583286,1822.67368142521,40098.8209913547,0.656811560357956,1.41813359702734,1.41813359702734
"1295","Hemiramphus brasiliensis","BAU",48,13425.3465614389,1412.60979658964,31077.4155249722,0.356329779648016,2.02590513861049,2.02590513861049
"1296","Hemiramphus brasiliensis","30% MPA",48,24728.5847120852,1821.35251422822,40069.7553130209,0.656335469713211,1.41813359702734,1.41813359702734
"1297","Hemiramphus brasiliensis","BAU",49,13364.0362417279,1406.15874835343,30935.4924637755,0.354702507486902,2.02590513861049,2.02590513861049
"1298","Hemiramphus brasiliensis","30% MPA",49,24711.520631362,1820.09568102527,40042.1049825559,0.655882562214982,1.41813359702734,1.41813359702734
"1299","Hemiramphus brasiliensis","BAU",50,13305.6215530044,1400.01237729493,30800.2723004886,0.353152089919222,2.02590513861049,2.02590513861049
"1300","Hemiramphus brasiliensis","30% MPA",50,24695.2867944991,1818.89999837986,40015.7999643569,0.655451690692543,1.41813359702734,1.41813359702734
"1301","Lutjanus campechanus","BAU",1,10231.6392703481,447.979594188392,9855.55107214463,0.369687249273058,2.48857670268464,2.48857670268464
"1302","Lutjanus campechanus","30% MPA",1,10231.6392703481,447.979594188392,9855.55107214463,0.369687249273058,2.48857670268464,2.48857670268464
"1303","Lutjanus campechanus","BAU",2,10127.047922018,443.400192145132,9754.80422719291,0.365908178604102,2.48857670268464,2.48857670268464
"1304","Lutjanus campechanus","30% MPA",2,10127.047922018,310.380134501593,6828.36295903503,0.365908178604102,1.74200369187925,1.74200369187925
"1305","Lutjanus campechanus","BAU",3,10025.0426467095,438.934018091265,9656.54839800783,0.362222547333909,2.48857670268464,2.48857670268464
"1306","Lutjanus campechanus","30% MPA",3,10158.0627043531,311.330695058512,6849.27529128726,0.367028797623723,1.74200369187925,1.74200369187925
"1307","Lutjanus campechanus","BAU",4,9925.54150130649,434.577484249409,9560.704653487,0.358627394712553,2.48857670268464,2.48857670268464
"1308","Lutjanus campechanus","30% MPA",4,10188.7199562013,312.270297796188,6869.94655151613,0.368136498433592,1.74200369187925,1.74200369187925
"1309","Lutjanus campechanus","BAU",5,9828.46574384367,430.327143000597,9467.19714601314,0.35511987565336,2.48857670268464,2.48857670268464
"1310","Lutjanus campechanus","30% MPA",5,10219.0221879651,313.199019655011,6890.37843241025,0.369231371738991,1.74200369187925,1.74200369187925
"1311","Lutjanus campechanus","BAU",6,9733.73968568788,426.179680412205,9375.9529690685,0.351697255391954,2.48857670268464,2.48857670268464
"1312","Lutjanus campechanus","30% MPA",6,10248.971940668,314.116938513875,6910.57264730525,0.370313509351608,1.74200369187925,1.74200369187925
"1313","Lutjanus campechanus","BAU",7,9641.29055154765,422.131910108649,9286.90202239028,0.348356904428152,2.48857670268464,2.48857670268464
"1314","Lutjanus campechanus","30% MPA",7,10278.5717841446,315.024133134681,6930.53092896297,0.371383004124111,1.74200369187925,1.74200369187925
"1315","Lutjanus campechanus","BAU",8,9551.04834684577,418.180767464462,9199.97688421816,0.345096293733905,2.48857670268464,2.48857670268464
"1316","Lutjanus campechanus","30% MPA",8,10307.8243152713,315.92068310813,6950.25502837886,0.372439949886246,1.74200369187925,1.74200369187925
"1317","Lutjanus campechanus","BAU",9,9462.94573201937,414.323304100673,9115.1126902148,0.341912990211534,2.48857670268464,2.48857670268464
"1318","Lutjanus campechanus","30% MPA",9,10336.7321562396,316.8066688008,6969.7467136176,0.37348444138244,1.74200369187925,1.74200369187925
"1319","Lutjanus campechanus","BAU",10,9376.91790334094,410.55668266671,9032.24701866762,0.338804652387581,2.48857670268464,2.48857670268464
"1320","Lutjanus campechanus","30% MPA",10,10365.2979528711,317.682171303494,6989.00776867686,0.374516574210909,1.74200369187925,1.74200369187925
"1321","Lutjanus campechanus","BAU",11,9292.90247987998,406.878171891151,8951.31978160533,0.335769026328538,2.48857670268464,2.48857670268464
